Index,Verb Number,Person,Tense,Cherokee,English,Tone,Kirk Verb (Cherokee),Kirk Verb (English),CED (Cherokee),CED (English),CED Sentence (Cherokee),CED Sentence (English),CED Index,CED Link,screenshot name,tags,Is_Dupe,Dupes,weird things
7869,337,Third Person Plural,Immediate,waninagi,They just got something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3p Immediate hasCED classificatory,2,They just got something %(flexible)%@They just picked it up %(flexible)%;They just put it up %(flexible)%,
7870,337,Third Person Plural,Infinitive,wuninesdi,For them to get something %(flexible)%,ga.²ne³?a,Wigane'a,Get (flexible),ganea,1. he's getting a flexible object  2. he's picking up a flexible object,Hadlv *janese* jalsdulo?,Where *did you get* your cap?,1098,https://cherokeedictionary.net/share/73101,_get_flexible.PNG,first100 P_3p Infinitive hasCED classificatory,,,
7871,338,First Person Singular,Present Tense,wijinegi'a,I am getting something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_1s PresentTense hasCED classificatory,,,
7872,338,First Person Singular,Habitual Tense,wijinegisgo'i,I get something %(liquid)% (habitually),ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_1s HabitualTense hasCED classificatory,,,
7873,338,First Person Singular,Completive Past,waginegisv'i,I got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_1s CompletivePast hasCED classificatory accelerated_2,,,
7874,338,First Person Singular,Immediate,wijinegi,I just got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_1s Immediate hasCED classificatory,2,I just got something %(liquid)%@I just picked it up %(liquid)%;I just put it up %(liquid)%,
7875,338,First Person Singular,Infinitive,waginegisdi,For me to get something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_1s Infinitive hasCED classificatory,,,
7876,338,Second Person Singular,Present Tense,hwinegi'a,You are getting something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_2s PresentTense hasCED classificatory,,,
7877,338,Second Person Singular,Habitual Tense,hwinegisgo'i,You get something %(liquid)% (habitually),ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_2s HabitualTense hasCED classificatory,,,
7878,338,Second Person Singular,Completive Past,wijanegisv'i,You got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_2s CompletivePast hasCED classificatory,,,
7879,338,Second Person Singular,Immediate,hwinegi,You just got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_2s Immediate hasCED classificatory accelerated_2,3,You just got something %(liquid)%@You just picked it up %(liquid)%;You just put it up %(liquid)%@You just received something %(liquid)%,
7880,338,Second Person Singular,Infinitive,wijanegisdi,For you to get something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_2s Infinitive hasCED classificatory,,,
7881,338,Third Person Singular,Present Tense,wiganegi'a,She is getting something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3s PresentTense hasCED accelerated_1 classificatory accelerated_2,,,
7882,338,Third Person Singular,Habitual Tense,wiganegisgo'i,She gets something %(liquid)% (habitually),ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3s HabitualTense hasCED classificatory,,,
7883,338,Third Person Singular,Completive Past,wunegisv'i,She got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3s CompletivePast hasCED classificatory,,,
7884,338,Third Person Singular,Immediate,wiganegi,She just got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3s Immediate hasCED classificatory,3,She just got something %(liquid)%@She just picked it up %(liquid)%;She just put it up %(liquid)%@She just received something %(liquid)%,
7885,338,Third Person Singular,Infinitive,wunegisdi,For her to get something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3s Infinitive hasCED classificatory accelerated_2,,,
7886,338,Third Person Plural,Present Tense,waninegi'a,They are getting something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3p PresentTense hasCED classificatory,,,
7887,338,Third Person Plural,Habitual Tense,waninegisgo'i,They get something %(liquid)% (habitually),ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3p HabitualTense hasCED classificatory accelerated_2,,,
7888,338,Third Person Plural,Completive Past,wuninegisv'i,They got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3p CompletivePast hasCED classificatory,,,
7889,338,Third Person Plural,Immediate,waninegi,They just got something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3p Immediate hasCED classificatory,3,They just got something %(liquid)%@They just picked it up %(liquid)%;They just put it up %(liquid)%@They just received something %(liquid)%,
7890,338,Third Person Plural,Infinitive,wuninegisdi,For them to get something %(liquid)%,ga.²ne²gi³?a,Wiganegi'a,Get (liquid),ganegia,1. he's getting some liquid  2. he's picking up some liquid,Suhliloda iga unvdi *unegisvi*.,*She got* a gallon of milk.,1103,https://cherokeedictionary.net/share/73106,_get_liquid.PNG,first100 P_3p Infinitive hasCED classificatory,,,
7891,339,First Person Singular,Present Tense,jiyakaneha,I am giving her something %(alive)%;I am passing her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_1s PresentTense hasCED classificatory,,,
7892,339,First Person Singular,Habitual Tense,jiyakaneho'i,I give her something %(alive)% (habitually);I pass her something %(alive)% (habitually),ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_1s HabitualTense hasCED classificatory accelerated_2,,,
7893,339,First Person Singular,Completive Past,jiyakanelv'i,I gave her something %(alive)%;I passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_1s CompletivePast hasCED classificatory,,,
7894,339,First Person Singular,Immediate,jiyakasi,I just gave her something %(alive)%;I just passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_1s Immediate hasCED classificatory,,,
7895,339,First Person Singular,Infinitive,jiyakanehdi,For me to give her something %(alive)%;For me to pass her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_1s Infinitive hasCED classificatory,,,
7896,339,Second Person Singular,Present Tense,hiyakaneha,You are giving her something %(alive)%;You are passing her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_2s PresentTense hasCED classificatory,,,
7897,339,Second Person Singular,Habitual Tense,hiyakaneho'i,You give her something %(alive)% (habitually);You pass her something %(alive)% (habitually),ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_2s HabitualTense hasCED classificatory,,,
7898,339,Second Person Singular,Completive Past,hiyakanelv'i,You gave her something %(alive)%;You passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_2s CompletivePast hasCED classificatory accelerated_2,,,
7899,339,Second Person Singular,Immediate,hiyakasi,You just gave her something %(alive)%;You just passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_2s Immediate hasCED classificatory,,,
7900,339,Second Person Singular,Infinitive,hiyakanehdi,For you to give her something %(alive)%;For you to pass her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_2s Infinitive hasCED classificatory,,,
7901,339,Third Person Singular,Present Tense,gakaneha,She is giving her something %(alive)%;She is passing her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3s PresentTense hasCED accelerated_1 classificatory,,,
7902,339,Third Person Singular,Habitual Tense,gakaneho'i,She gives her something %(alive)% (habitually);She passes her something %(alive)% (habitually),ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3s HabitualTense hasCED classificatory,,,
7903,339,Third Person Singular,Completive Past,uwakanelv'i,She gave her something %(alive)%;She passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3s CompletivePast hasCED classificatory,,,
7904,339,Third Person Singular,Immediate,wigakasi,She just gave her something %(alive)%;She just passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3s Immediate hasCED classificatory accelerated_2,,,
7905,339,Third Person Singular,Infinitive,uwakanehdi,For her to give her something %(alive)%;For her to pass her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3s Infinitive hasCED classificatory,,,
7906,339,Third Person Plural,Present Tense,anikaneha,They are giving her something %(alive)%;They are passing her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3p PresentTense hasCED classificatory accelerated_2,,,
7907,339,Third Person Plural,Habitual Tense,anikaneho'i,They give her something %(alive)% (habitually);They pass her something %(alive)% (habitually),ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3p HabitualTense hasCED classificatory,,,
7908,339,Third Person Plural,Completive Past,unikanelv'i,They gave her something %(alive)%;They passed her something %(alive)%,ga²ka³²ne.²ha,Gakaneha,Give/Pass (living),gakaneha,he's giving him a living thing,Sagwu wesa *jiyakaneha*.,*I am giving him* one cat.,1046,https://cherokeedictionary.net/share/73048,_givePass_living.PNG,first100 P_3p CompletivePast hasCED classificatory,,,
